ID	SRS012849	SRS012969	SRS013098	SRS013638	SRS013639	SRS016437	SRS016438	SRS017916	SRS020622	SRS021153	SRS021219	SRS024663	SRS043667	SRS045528	SRS045739	SRS049402	SRS049896	SRS050026	SRS053356	SRS053573	SRS053649	SRS054352	SRS055533	SRS056273	SRS058070	SRS063489	SRS063518	SRS064973	SRS074670	SRS074964	SRS075078	SRS075341	SRS075963	SRS076929	SRS077086	SRS077194	SRS077294	SRS077335	SRS077502	SRS077552	SRS077753	SRS077849	SRS078242	SRS078419	SRS078665	SRS097889	SRS098514	SRS098571	SRS098644	SRS098717	SRS098827	SRS101376	SRS101433	SRS103987	SRS104311	SRS104400	SRS104485	SRS105153	SRS140492	SRS140513	SRS140645	SRS142503	SRS142505	SRS142599	SRS142712	SRS142890	SRS143070	SRS143181	SRS143342	SRS143417	SRS143598	SRS143780	SRS143876	SRS143991	SRS144362	SRS144506	SRS144537	SRS145497	SRS146764	SRS146812	SRS146813	SRS147022	SRS147088	SRS147139	SRS147346	SRS147445	SRS147652	SRS147766	SRS147919	SRS148196	SRS148424	SRS148721
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii|t__GCF_000156195	0.0	0.0	1.23046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.53671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.78104	0.0	0.0	0.0	0.0	0.0	0.0	0.11617	0.0	0.0	8.36986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0.00073	0.0005	0.83137	0.0	0.0	0.1231	0.27476	0.52653	0.58752	0.0	0.00033	0.00185	0.00975	0.73045	0.36622	7.81917	0.0	0.34105	0.0041	12.42091	0.00064	0.0	1.00705	0.00056	0.00026	0.65614	0.0	0.00338	0.09891	1.07462	0.00069	0.22981	0.0	1.29583	0.84652	3.71303	0.0	2.83314	0.0	0.01174	1.54627	0.00073	0.00191	0.97615	0.02897	0.0	0.0	0.27662	0.41912	1.71679	0.0	0.02073	0.59952	0.0	2.26518	0.0	2.08847	0.0	5.04722	2.61258	0.57227	0.0	0.0	1.96779	0.0	0.0	0.0	0.0	2.54136	2.96079	0.4099	0.0	0.0	0.0	8.08905	1.78341	0.0	0.00114	0.0	0.41862	0.5855	41.71251	0.0	5.02344	0.02817	0.0	0.0	0.0	0.0	0.0	0.0	0.04302
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis|t__Bacteroides_fragilis_unclassified	0.00073	0.0005	0.83137	0.0	0.0	0.1231	0.27476	0.52653	0.58752	0.0	0.00033	0.00185	0.00975	0.73045	0.36622	7.81917	0.0	0.34105	0.0041	12.42091	0.00064	0.0	1.00705	0.00056	0.00026	0.65614	0.0	0.00338	0.09891	1.07462	0.00069	0.22981	0.0	1.29583	0.84652	3.71303	0.0	2.83314	0.0	0.01174	1.54627	0.00073	0.00191	0.97615	0.02897	0.0	0.0	0.27662	0.41912	1.71679	0.0	0.02073	0.59952	0.0	2.26518	0.0	2.08847	0.0	5.04722	2.61258	0.57227	0.0	0.0	1.96779	0.0	0.0	0.0	0.0	2.54136	2.96079	0.4099	0.0	0.0	0.0	8.08905	1.78341	0.0	0.00114	0.0	0.41862	0.5855	41.71251	0.0	5.02344	0.02817	0.0	0.0	0.0	0.0	0.0	0.0	0.04302
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_gallinarum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_gallinarum|t__GCF_000374365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis	0.09568	0.0513	0.0	0.0	0.0	0.00016	0.00139	0.0	0.03075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02515	0.0	0.0	3.62433	0.0	0.0	0.0	0.0	0.0	0.0	1.89406	0.0	0.0	0.0	0.0	0.17826	0.0	0.01827	0.0	0.0	0.0	0.00686	0.38521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.08407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.00515	0.0	0.0	22.11364	0.0	0.0295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97989	0.38083	1.50688	0.18159	0.0	0.0	0.0	0.0	0.0	13.62729	0.27117	0.0	0.0	0.0	0.0	0.46596	0.0	0.09496
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis|t__GCF_000172175	0.09568	0.0513	0.0	0.0	0.0	0.00016	0.00139	0.0	0.03075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02515	0.0	0.0	3.62433	0.0	0.0	0.0	0.0	0.0	0.0	1.89406	0.0	0.0	0.0	0.0	0.17826	0.0	0.01827	0.0	0.0	0.0	0.00686	0.38521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.08407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0024	0.00515	0.0	0.0	22.11364	0.0	0.0295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97989	0.38083	1.50688	0.18159	0.0	0.0	0.0	0.0	0.0	13.62729	0.27117	0.0	0.0	0.0	0.0	0.46596	0.0	0.09496
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis	0.00215	2.64497	0.00099	1.19553	2.3496	0.00073	0.00401	0.0	0.00257	0.00867	0.00223	3.02843	0.00201	0.00091	0.00836	0.0021	0.00119	2.7795	0.0015	0.0	0.00095	6.69717	0.0048	0.00252	0.00154	0.00148	5.66299	0.00934	0.00428	0.00238	0.00174	0.00033	0.0	0.0	0.0	0.0	3.59799	0.0	0.0	11.65047	0.00017	5.38904	7.24603	0.00297	3.02503	0.0	0.0	0.0	0.0	0.0	0.0	4.77024	0.00228	7.51452	0.0	0.0	0.0005	0.0	0.00089	0.01441	0.02953	0.0	0.0	0.0	0.0	3.63626	0.0	1.55067	0.0	0.0	0.0	0.00016	0.0	9.44514	0.0	0.0	0.0	0.00205	6.49897	0.0	0.0	0.00027	12.6725	0.0	2.33245	0.0	0.0	0.0	0.0	1.25707	0.0	8e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis|t__Bacteroides_massiliensis_unclassified	0.00215	2.64497	0.00099	1.19553	2.3496	0.00073	0.00401	0.0	0.00257	0.00867	0.00223	3.02843	0.00201	0.00091	0.00836	0.0021	0.00119	2.7795	0.0015	0.0	0.00095	6.69717	0.0048	0.00252	0.00154	0.00148	5.66299	0.00934	0.00428	0.00238	0.00174	0.00033	0.0	0.0	0.0	0.0	3.59799	0.0	0.0	11.65047	0.00017	5.38904	7.24603	0.00297	3.02503	0.0	0.0	0.0	0.0	0.0	0.0	4.77024	0.00228	7.51452	0.0	0.0	0.0005	0.0	0.00089	0.01441	0.02953	0.0	0.0	0.0	0.0	3.63626	0.0	1.55067	0.0	0.0	0.0	0.00016	0.0	9.44514	0.0	0.0	0.0	0.00205	6.49897	0.0	0.0	0.00027	12.6725	0.0	2.33245	0.0	0.0	0.0	0.0	1.25707	0.0	8e-05
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii	0.16933	0.07851	0.03554	0.0	0.0	0.22299	0.3425	0.00433	0.0	0.0	0.16526	0.0	0.0	0.0	0.0	0.06398	0.0	0.0	0.00172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03717	0.01658	0.0	0.0	0.0	0.0	0.08822	0.0	0.02421	0.0	0.0	0.0	0.0	0.0	0.26186	0.03486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121	0.0	0.00415	0.0	0.0	0.0	0.0	0.13068	0.0	0.0	0.0	0.0	0.0	0.0	0.17144	0.0	0.0	0.0	0.0	0.0	0.0	0.00692	0.0	0.06797	0.0	0.0	0.0	0.0	0.0	0.15851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii|t__GCF_000273175	0.16933	0.07851	0.03554	0.0	0.0	0.22299	0.3425	0.00433	0.0	0.0	0.16526	0.0	0.0	0.0	0.0	0.06398	0.0	0.0	0.00172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03717	0.01658	0.0	0.0	0.0	0.0	0.08822	0.0	0.02421	0.0	0.0	0.0	0.0	0.0	0.26186	0.03486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0121	0.0	0.00415	0.0	0.0	0.0	0.0	0.13068	0.0	0.0	0.0	0.0	0.0	0.0	0.17144	0.0	0.0	0.0	0.0	0.0	0.0	0.00692	0.0	0.06797	0.0	0.0	0.0	0.0	0.0	0.15851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_oleiciplenus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_oleiciplenus|t__GCF_000315485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus	1.95899	0.55387	1.00606	2.46487	4.73231	0.28741	0.48266	0.04562	24.60085	0.10538	7.54033	15.43345	0.01358	0.01988	2.36839	0.02714	0.60786	8.7923	0.52214	40.60074	8.6852	2.102	61.90811	8.1191	2.26645	2.36969	3.56991	0.06785	6.76582	35.30902	19.11856	0.57344	0.2261	2.99038	40.02084	6.54196	0.0	0.00028	7.04007	2.04115	0.02619	2.09443	2.25369	1.01461	6.64359	11.56058	1.98665	2.10113	5.35021	12.11613	0.02414	9.49157	0.42562	1.45746	0.9393	3.57718	24.31054	7.39319	0.0262	11.69497	39.23337	3.94504	0.0	0.00024	0.0	0.05706	0.15782	0.37841	0.0	25.48197	1.6266	20.16139	0.26774	1.1198	2.17043	0.62289	0.93431	8.38322	3.26952	0.48022	1.67305	29.2786	5.62404	2.43164	8.34434	2.46239	2.49644	0.0	58.28326	0.70763	9.01333	8.97925
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__Bacteroides_ovatus_unclassified	0.72244	0.55387	1.00606	1.4451	2.87612	0.28741	0.48266	0.04562	24.60085	0.10538	7.54033	15.43345	0.01358	0.01988	2.36839	0.02714	0.60786	8.7923	0.52214	40.60074	8.6852	2.102	40.20855	6.6296	2.26645	2.36969	3.56991	0.06785	6.76582	35.30902	17.52169	0.57344	0.2261	2.99038	40.02084	6.54196	0.0	0.00028	3.18666	2.04115	0.02619	2.09443	2.25369	1.01461	6.64359	10.9875	1.98665	2.10113	5.35021	12.11613	0.02414	9.49157	0.42562	1.45746	0.9393	3.57718	24.31054	7.39319	0.0262	11.69497	39.23337	3.94504	0.0	0.00024	0.0	0.05706	0.15782	0.37841	0.0	25.48197	1.6266	19.91801	0.26774	1.1198	2.17043	0.62289	0.93431	8.38322	3.26952	0.48022	1.67305	29.2786	5.62404	2.43164	8.34434	2.46239	2.49644	0.0	58.28326	0.70763	9.01333	8.97925
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__GCF_000178275	1.23654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.69955	1.4895	0.0	0.0	0.0	0.0	0.0	0.0	1.59688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__GCF_000273195	0.0	0.0	0.0	1.01977	1.85619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus|t__GCF_000273215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.85342	0.0	0.0	0.0	0.0	0.0	0.0	0.57309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius	0.55887	0.00159	0.0	0.0	0.0	0.0	0.00196	0.0	0.00091	0.00226	0.00215	0.00486	0.00112	0.0	0.01018	0.00084	0.0	13.02111	0.00069	0.00246	0.00231	16.11947	0.00201	0.00483	0.00227	0.0003	0.0	0.00512	0.00184	0.00323	0.00141	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00069	9.7782	0.00199	22.5313	0.0	0.0	0.0	0.0	0.0	0.0	0.00283	0.00175	0.0	0.0	0.0	0.0	0.0	0.00198	0.01073	0.03207	0.0	0.00022	0.0	0.0	0.0	13.07978	1.9822	0.0	0.0	0.0	0.0	1.88457	0.0	0.0	0.0	0.0	0.00254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius|t__GCF_000187895	0.55887	0.00159	0.0	0.0	0.0	0.0	0.00196	0.0	0.00091	0.00226	0.00215	0.00486	0.00112	0.0	0.01018	0.00084	0.0	13.02111	0.00069	0.00246	0.00231	16.11947	0.00201	0.00483	0.00227	0.0003	0.0	0.00512	0.00184	0.00323	0.00141	0.00032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00069	9.7782	0.00199	22.5313	0.0	0.0	0.0	0.0	0.0	0.0	0.00283	0.00175	0.0	0.0	0.0	0.0	0.0	0.00198	0.01073	0.03207	0.0	0.00022	0.0	0.0	0.0	13.07978	1.9822	0.0	0.0	0.0	0.0	1.88457	0.0	0.0	0.0	0.0	0.00254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae	0.04125	0.91737	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79434	0.0	0.04504	0.0	0.47754	0.0	2.29405	0.0	0.0	0.02541	0.0	0.0	0.0	0.0	3.07193	0.0	0.37287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6603	0.0	0.0	0.0	0.0	0.0	0.0	0.00148	0.00619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82802	1.70601	0.0	0.28353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae|t__Bacteroides_salyersiae_unclassified	0.04125	0.91737	0.0	0.0	0.0	0.0	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.79434	0.0	0.04504	0.0	0.47754	0.0	2.29405	0.0	0.0	0.02541	0.0	0.0	0.0	0.0	3.07193	0.0	0.37287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.6603	0.0	0.0	0.0	0.0	0.0	0.0	0.00148	0.00619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.82802	1.70601	0.0	0.28353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.54483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.60469	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_30|t__GCF_000218365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.54483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.60469	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.66441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_6|t__GCF_000159875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.66441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_2_1_22	0.0	0.0	0.24553	0.55936	1.00506	1.41307	2.38695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.31456	8.59583	0.07144	6.58148	0.21221	0.0	0.04054	0.0	0.0	0.0	0.0	0.0	0.0	9.50704	8.08899	0.0	0.0	0.0	0.0	0.0	0.31328	0.0	0.0	0.0	3.38227	0.0	0.0	0.0	0.0	0.0	6.24789	0.0	0.0	2.70725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.27204	0.07059	0.29758	3.50584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.37836	0.0	0.0	0.0	0.0	0.19334	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_2_1_22|t__GCF_000162155	0.0	0.0	0.24553	0.55936	1.00506	1.41307	2.38695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.31456	8.59583	0.07144	6.58148	0.21221	0.0	0.04054	0.0	0.0	0.0	0.0	0.0	0.0	9.50704	8.08899	0.0	0.0	0.0	0.0	0.0	0.31328	0.0	0.0	0.0	3.38227	0.0	0.0	0.0	0.0	0.0	6.24789	0.0	0.0	2.70725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.27204	0.07059	0.29758	3.50584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.37836	0.0	0.0	0.0	0.0	0.19334	0.0	0.0
